root_mean_square_1,zero_crossing_rate_1,spectrum_energy_1,dominant_frequency_1,root_mean_square_2,zero_crossing_rate_2,spectrum_energy_2,dominant_frequency_2,root_mean_square_3,zero_crossing_rate_3,spectrum_energy_3,dominant_frequency_3,root_mean_square_4,zero_crossing_rate_4,spectrum_energy_4,dominant_frequency_4,root_mean_square_5,zero_crossing_rate_5,spectrum_energy_5,dominant_frequency_5,root_mean_square_6,zero_crossing_rate_6,spectrum_energy_6,dominant_frequency_6,root_mean_square_7,zero_crossing_rate_7,spectrum_energy_7,dominant_frequency_7,root_mean_square_8,zero_crossing_rate_8,spectrum_energy_8,dominant_frequency_8,root_mean_square_9,zero_crossing_rate_9,spectrum_energy_9,dominant_frequency_9,root_mean_square_10,zero_crossing_rate_10,spectrum_energy_10,dominant_frequency_10,time_to_eruption
290.6983504559621,0.05739904334927751,304230052196363.0,506.0,519.0415290528482,0.11226479558674023,969887120735936.9,57172.0,231.04789319067783,0.07746537557707371,192185670241120.0,102.0,264.3467526688621,0.09656505724904585,251573525902218.0,59437.0,256.27006808092796,0.11014816419726338,236435533046542.0,3334.0,314.8021043617479,0.11514808086531891,356773205820995.0,132.0,415.3081838649546,0.10916484725254579,620951893185735.9,133.0,339.03336033937666,0.1896968383860269,413810823272109.0,59914.0,292.1020254810155,0.08068198863352277,307175174760921.0,1653.0,1049.0473942627234,0.0436492725121248,3961933628626624.5,2.0,43069893.0
450.3765091935111,0.04159930667822203,730244741002841.0,155.0,,,,,413.05051346200037,0.042165963900601656,614219089474210.9,59855.0,481.4568149608597,0.062498958350694155,834510209131681.0,10.0,228.34848448404594,0.09656505724904585,187721166533965.0,2705.0,634.1676149546498,0.03761603973267112,1447855090516000.0,155.0,483.81129247592105,0.02278295361743971,842692209256077.0,163.0,554.8810403295329,0.15583073615439744,1108451635566027.8,152.0,474.2039790284745,0.054482425292911786,809556873969693.0,940.0,761.6264306751714,0.051299145014249765,2088338961209268.5,169.0,40763190.0
343.31593627852214,0.04861585640239329,424331139587792.0,1055.0,1137.502116378509,0.09178180363660605,4658235103777798.0,1336.0,264.48450619226526,0.0842319294678422,251835788773193.0,59144.0,324.1499408148403,0.062282295295078414,378276071756121.0,1313.0,224.4942527597859,0.07641539307678205,181437658050569.0,58102.0,197.6684886861746,0.14226429559507342,140666881888957.97,59876.0,242.94050413326343,0.03559940667655539,212479401244333.0,130.0,226.88104897315748,0.21342977617039716,185316214432098.0,82.0,380.4176544143776,0.05628239529341178,521000696700225.0,59175.0,818.024039547644,0.04393260112331461,2409068285668920.0,834.0,529841.0
246.15846772654285,0.1284978583690272,218145639780068.0,87.0,439.5767475516081,0.12799786670222163,695642968676246.9,3150.0,422.2732350685384,0.1846469225512908,641954264139418.1,25.0,283.6159171018547,0.08808186530224496,289586410999744.0,2612.0,130.23850511860823,0.16103064948917517,61065481041055.0,1229.0,867.9053305837101,0.20576323727937867,2711825178193031.0,95.0,534.0975392007628,0.1179313678105365,1026970884476142.8,82.0,679.2503978271078,0.12953117448042534,1661027336807557.8,83.0,258.4496305468589,0.0806986550224163,240474377119488.0,59909.0,435.8954392237903,0.07301544974250429,684040202940041.0,85.0,925464.0
628.5444075259356,0.047615873068782184,1422292468599402.0,59310.0,1681.3646495823718,0.08893185113581441,1.0177492746792076e+16,1513.0,612.6169960290058,0.04266595556740721,1351123538090329.0,59127.0,747.6467127192379,0.050849152514124765,2012379262975398.0,915.0,357.090802928295,0.0843152614123098,459065131318006.0,58349.0,636.5035058595125,0.7112381460308995,1458540783507914.8,25445.0,513.658843276883,0.0290995150080832,949875127908281.8,247.0,356.9488262000468,0.10803153280778653,458700161915284.0,59241.0,683.3498210046122,0.05184913584773587,1681137156825639.0,909.0,1103.957945469049,0.047649205846569224,4387549571307445.0,1270.0,18448502.0
272.1913939321946,0.1851635806069899,266726248403383.97,59909.0,505.1978021722561,0.1348477525374577,918839976784384.0,57039.0,450.2813178028234,0.2342627622872952,729936085178662.8,17.0,282.67812873996024,0.08208196530057832,287674516995375.0,57395.0,145.12322747977814,0.16241395976733722,75821231466129.98,2488.0,704.0611506218308,0.160413993100115,1784587058481931.0,193.0,611.5248687139243,0.13483108614856418,1346310470093866.0,81.0,723.7820595838941,0.12763120614656423,1885960554972046.8,1383.0,275.28416411134725,0.08726521224646255,272822029478042.0,59922.0,435.67734418664617,0.06739887668538858,683355871614709.0,79.0,1096562.0
236.53251060447718,0.059549007516541394,201418176633662.0,643.0,,,,,195.55372274396964,0.05608239862668955,137673119513750.0,59478.0,248.16686470354523,0.07816536391060148,221719844329151.0,113.0,185.57376086879296,0.11868135531074482,123979567151681.0,58150.0,215.8051471095504,0.1220979650339161,167664290138262.97,109.0,218.04473938818248,0.05479908668188863,171162335418045.97,59739.0,,,,,247.92878787117297,0.0647989200179997,221294638182500.0,58931.0,548.8045358714006,0.05926567890535158,1084307249606302.0,1070.0,16644956.0
351.98880301515635,0.1595973400443326,446040890470943.0,817.0,1254.2838995412174,0.10919818003033283,5663809951279267.0,58506.0,340.43344868630385,0.06779887001883302,417235666251873.9,817.0,498.8710440698643,0.10244829252845786,895970211927989.0,56590.0,,,,,532.1066616212182,0.10078165363910602,1019328974413097.9,176.0,426.91862855593047,0.11564807253212446,656156126793184.0,262.0,581.2515431899735,0.13903101614973085,1216312625999240.8,1403.0,452.95669651802035,0.06258229029516174,738635788691305.0,1410.0,649.8886805792571,0.05408243195946734,1520529752780184.0,58523.0,46573581.0
806.0966711583744,0.09548174197096715,2339328611380387.0,389.0,1069.774821335715,0.13071448809186514,4120042737434520.0,1930.0,702.7729265347583,0.15233079448675854,1778062497841066.0,382.0,705.4168408357414,0.11856469058849019,1791466223652772.8,59453.0,418.04316587148963,0.2742287628539524,629157290100072.0,58730.0,1116.0038504070815,0.05769903834936085,4483821995841111.0,161.0,59.96523217261406,0.5889901834969418,12945416153340.002,26729.0,139.9663409790245,0.3067948867518875,70528426674187.0,58618.0,788.2668709827922,0.05071582140297662,2236987339980958.0,456.0,1676.0264229839847,0.045699238346027564,1.0112969544503296e+16,243.0,6277972.0
592.1949733282325,0.040482658622356296,1262543674903881.0,765.0,861.7503094613519,0.08044865918901352,2673498059458365.0,1571.0,589.944403490713,0.0525991233479442,1252965601631986.5,768.0,570.7997196431228,0.05738237696038399,1172963449605009.0,787.0,280.38507750378807,0.0835986066898885,283026284046117.0,718.0,504.3538591469413,0.16174730421159647,915772659843287.0,104.0,592.965684725189,0.10219829669505508,1265832085089804.0,56985.0,615.1924403016966,0.13709771503808268,1362507674762777.8,1401.0,695.2106266710898,0.05436576057065715,1740002134192243.5,59194.0,967.919603183737,0.044415926401226644,3372838514758362.0,674.0,10412406.0
280.71000539978587,0.06861552307461542,283682641525226.0,412.0,1005.3352721438305,0.20642989283511942,3638637718791264.0,2275.0,1287.686774049833,0.02813286445225913,5969492999151820.0,15.0,398.4547422610329,0.16116398060032333,571577305969663.9,3414.0,,,,,746.7243445180345,0.11036482725287912,2007417000332398.8,403.0,566.8172890235569,0.1145980900318328,1156653175031630.0,282.0,502.73964041794625,0.10056499058349028,909920055681510.0,59837.0,431.3452786197042,0.25194580090331825,669833825031022.0,12017.0,513.0276504508938,0.07521541307644873,947542116405405.0,59865.0,18193401.0
146.25961017578933,0.33849435842735953,77013311893806.0,128.0,401.934778569728,0.13426442892618456,581605024755525.0,2517.0,133.6375831615971,0.11719804669922168,64294556178076.984,17.0,158.08668600906415,0.15758070698821686,89972040049009.0,1.0,92.6486596616363,0.1204646589223513,30902616955032.0,56874.0,271.9465246480066,0.21572973783770272,266246558828691.0,142.0,168.9921865866818,0.13126447892535126,102813519890105.98,59869.0,509.09985812108386,0.19436342727621206,933088698119115.0,59872.0,232.299357260146,0.16681388643522607,194273244593446.0,131.0,229.2460663145273,0.06926551224146264,189199838618089.0,59870.0,25418076.0
275.7016905877863,0.05056582390293495,273650241341342.94,645.0,,,,,,,,,583.8919757991855,0.08794853419109681,1227388333771294.0,25.0,190.13914948899185,0.12213129781170314,130154764589923.0,3246.0,507.85349627667097,0.03733271112148131,928525575328336.0,365.0,344.9007876536545,0.04169930501158314,428257866872156.0,59820.0,,,,,430.0249172348535,0.29104514924751257,665739336750688.0,48165.0,614.2036244724774,0.05978233696105065,1358131202242785.0,802.0,1891688.0
708.5960904325847,0.04341594306761554,1807650563267271.2,718.0,2030.0201450445868,0.088115198080032,1.483602896336834e+16,57864.0,813.2035205083886,0.04461592306794887,2380759233419246.0,789.0,866.4763348159141,0.05721571307144881,2702902554165109.0,59000.0,315.1164547861611,0.06794886751887469,357486084182103.0,58112.0,484.3287011026927,0.13099781670305494,844495595712017.0,98.0,355.22953290745573,0.02888285195246746,454292018467450.9,93.0,399.9365109778298,0.07299878335361078,575836360192717.9,97.0,948.2394029114762,0.055582406959884,3237076574697072.0,58071.0,1114.0354303616193,0.044015933067782204,4468018714597480.5,706.0,3600069.0
,,,,951.4901538506773,0.09906501558307361,3259309287276106.0,58385.0,291.9063599477586,0.05219913001449976,306763787924588.0,855.0,303.7759091061767,0.07241545974233762,332218364300456.94,1454.0,,,,,467.94516493784846,0.04233262778953684,788327915539616.0,165.0,324.5457228207298,0.05631572807119881,379200374020902.0,59618.0,363.52119214572303,0.10216496391726805,475747423551576.0,58621.0,342.24384044015756,0.054015766403893266,421685102567910.0,1083.0,570.490053128292,0.05016583056949051,1171691097979502.0,383.0,47810569
357.11225622662994,0.033399443342610954,459120292397342.0,118.0,779.1665559694544,0.11561473975433743,2185634731658416.8,2019.0,286.92921109069806,0.037082715288078535,296392019324659.0,125.0,336.37956893430186,0.13749770837152714,407357950086015.0,59880.0,8.652043248223347,0.0005333244445925901,269497251546.0,58374.0,674.6293738071791,0.042165963900601656,1638503866642645.0,125.0,527.708669888979,0.014666422226296228,1002548602444893.0,171.0,613.2002307495354,0.03978267028882852,1353697404887394.0,123.0,347.24256388970673,0.2348794186763554,434093102844468.0,47978.0,607.1588876492043,0.06251562473958767,1327155130863533.0,124.0,23494242.0
326.7280415418627,0.06158230696155064,384317177519539.0,160.0,,,,,301.7840165142221,0.04304928251195814,327875862366631.0,59989.0,467.2022327835075,0.06719888001866635,785826728313857.0,59985.0,174.16088170555042,0.1082648622522958,109198885651095.0,57922.0,727.3070112924726,0.055565740570990486,1904375236818296.0,59841.0,591.3670862779067,0.0956150730821153,1259016076791559.0,159.0,,,,,341.3798487950247,0.06888218529691172,419558709128610.0,58966.0,684.6994028614275,0.04909918168030533,1687784038265149.8,174.0,5142989.0
1351.660965692666,0.006266562223962934,6577373758548958.0,34.0,853.3605235949689,0.07926534557757371,2621694447259217.5,34.0,1422.6237876341895,0.0071332144464258925,7286133253150326.0,34.0,1217.2632924246977,0.011499808336527724,5334405532177114.0,34.0,206.76514068610135,0.04163263945600907,153911694512155.97,34.0,2213.8336560310313,0.029849502508291527,1.7644402175708452e+16,34.0,1638.7937652787741,0.010016499725004584,9668644298505952.0,34.0,2496.0464039468143,0.011299811669805503,2.242963917830929e+16,34.0,1367.5553184512073,0.01078315361410643,6732971603263149.0,34.0,1449.2241459736006,0.012449792503458276,7561154283157766.0,34.0,4931804.0
1370.3748653971065,0.044415926401226644,6760763531314229.0,912.0,3113.718467021674,0.08749854169097182,3.490403712955675e+16,58633.0,1288.4999787013637,0.03931601139981,5977035131931940.0,7.0,1633.4671462622182,0.04884918584690255,9605893892963288.0,59227.0,25.830187701409667,0.0003666605556574057,2401995012582.9995,59306.0,1350.5700150284356,0.03498275028749521,6566760602325968.0,131.0,1161.8863280829198,0.0367827202879952,4860089420720342.0,59853.0,1205.9626891546877,0.04716588056865719,5235820150454802.0,125.0,1536.0013993141483,0.052949117514708086,8493764193697221.0,840.0,2120.410073186008,0.044215929734504424,1.6186639503648846e+16,59875.0,1846267.0
326.79796513773823,0.041549307511541476,384481691801398.0,399.0,531.3653744809812,0.09781503641605974,1016490862492021.0,59243.0,271.8706285889581,0.06383226946217563,266097968992234.97,59471.0,285.0544649112994,0.07486541890968484,292531523484134.0,553.0,205.88234145831433,0.10688155197413376,152600225234699.0,1611.0,297.09336595117446,0.11294811753137447,317762676956350.06,59896.0,385.51763539758673,0.06414893085115247,535063684939456.0,401.0,277.5423446745533,0.23956267395543407,277316354762215.0,1181.0,308.6256172189966,0.0596490058499025,342910607841545.94,59602.0,728.9601131881105,0.051465808903184945,1913042014302180.0,399.0,34371250.0
109.26613991463444,0.11646472558790687,42982154297298.99,123.0,365.5763955477026,0.28122864618923016,481142001199704.94,41808.0,116.53334064982698,0.07899868335527742,48889699754749.0,13.0,226.08669409494053,0.12583123614606423,184020829562710.0,3409.0,72.00996870392405,0.11309811503141615,18668190391320.996,1562.0,259.55099104938404,0.23357944034266095,242528265110384.0,115.0,488.50987450106055,0.15078082031966134,859139468212491.0,56805.0,301.6207446426279,0.1605806569890502,327521182055391.0,55814.0,168.75389462780052,0.12228129531174481,102523774401094.98,59886.0,212.14545200196943,0.05923234612756454,162025894826574.0,153.0,17866148.0
320.2963399274342,0.03881601973300445,369335394207312.0,63.0,393.0965979473044,0.11064815586406893,556308310290644.0,1271.0,288.9073346118673,0.10219829669505508,300492828950347.06,66.0,300.9558271460588,0.11631472808786521,326078744635168.0,59940.0,189.89395660408493,0.11651472475458742,129819300318945.0,819.0,462.68446114476717,0.03396610056499058,770702567548712.0,68.0,387.7036741047877,0.032599456675722074,541148937938649.0,59940.0,502.69255264686905,0.07539874335427743,909749613180849.0,66.0,274.8667597602027,0.04899918334694422,271995314519689.0,61.0,698.0338263028201,0.044049265845569244,1754162872220610.8,59934.0,20039978.0
322.7051600243297,0.058665688905184914,374911529841357.0,59843.0,1341.8421394652003,0.11246479225346244,6482161244720175.0,2435.0,299.2174184695939,0.06421559640672656,322322572473342.0,148.0,412.3854491702577,0.07948200863318945,612242738855583.0,98.0,295.9384108914375,0.11769803836602723,315296864580161.94,57737.0,497.7189240905721,0.04903251612473125,891836585775368.0,150.0,395.84858127615547,0.11768137197713371,564124761162653.9,154.0,526.9574809984391,0.17258045699238347,999696394788891.0,1415.0,425.07147581789985,0.0735654405759904,650490416866259.0,2087.0,739.855579913189,0.0762820619656339,1970656291764134.0,152.0,15126522.0
436.9080173672021,0.059549007516541394,687221923127827.0,149.0,457.02391877846804,0.10059832336127732,751960169120611.0,1891.0,,,,,361.1182206616624,0.050849152514124765,469478578352563.94,152.0,197.03236549896,0.10768153864102264,139762969644005.0,1980.0,1687.2810948066078,0.04034932751120815,1.0249244607356488e+16,152.0,510.6368523227482,0.038749354177430376,938731272080447.0,233.0,807.4346218459573,0.07349877502041632,2347100641532064.0,146.0,,,,,757.6576822003963,0.04053265778903685,2066631474223849.0,159.0,17808441.0
180.06739042808874,0.04963250612489792,116731245288330.0,95.0,580.3714323459951,0.1110814819753004,1212632018196799.8,1981.0,177.46952741089763,0.07424876252062465,113387338857484.98,96.0,207.11388629761575,0.07796536724387927,154431330412610.0,96.0,109.8132171050271,0.09691505141580974,43413640628618.0,58487.0,296.6443370754862,0.12973117114714755,316802865619760.94,97.0,254.3125355454801,0.15739737671038817,232837277696619.0,59910.0,353.546947343537,0.15424742920951318,449998597891633.94,92.0,225.68489490615787,0.07183213613106448,183367330531240.97,96.0,342.37702809355835,0.0524157930701155,422013372478984.0,803.0,6227679.0
559.3015447231495,0.059499008349860834,1126183123045894.0,58770.0,1738.0589501849743,0.0973317111381477,1.0875418596435706e+16,58504.0,557.9294971242072,0.047199213346444224,1120664520090711.0,865.0,726.273343170818,0.05959900668322195,1898965985685612.5,1263.0,,,,,684.5463785147025,0.702604956584057,1687029712533264.0,25468.0,534.7652079366604,0.08944850919151348,1029540096575630.9,252.0,553.9116548975202,0.14871418809686504,1104582055634104.0,4242.0,641.6121367678186,0.050649155847402545,1482047482919709.0,909.0,1138.0847105568166,0.05113248112531458,4663007939963741.0,685.0,32331124.0
4014.3566103984926,0.03636606056565724,5.801614620681478e+16,752.0,8781.828118005866,0.07288211863135614,2.7764307287684614e+17,1393.0,4432.379992253229,0.037932701121647976,7.072793016334973e+16,888.0,4545.702214129262,0.04673255445742571,7.439075066004058e+16,973.0,1425.6538791142877,0.05156580723654606,7317204239631470.0,699.0,2482.193333284954,0.02428292861785637,2.218136083790591e+16,605.0,2146.371455125202,0.02493291778470359,1.6585430358012314e+16,548.0,1931.3936276889758,0.037049382510291495,1.3429460479770984e+16,477.0,5204.659573895811,0.04524924584590257,9.752178325336528e+16,762.0,5680.010151228726,0.035999400009999835,1.161489266791216e+17,59486.0,1993608.0
1330.0533088952707,0.4416593056782387,6368762782997312.0,26283.0,833.6993212627852,0.17648039199346677,2502279817028551.0,2019.0,694.1837634697619,0.08649855835736071,1734865778287739.0,30.0,501.8421347474355,0.14994750087498543,906674123263537.8,146.0,185.709382639704,0.20829652839119348,124160847872976.0,20411.0,1284.9169502502937,0.1291645139247679,5943839771585154.0,59767.0,686.7703829694594,0.08313194780086998,1698009411025189.0,158.0,938.9278634295899,0.03626606223229613,3173813708953549.5,143.0,435.111737828641,0.17338044365927235,681582726682785.9,47984.0,783.2050498203938,0.17884701921634638,2208350150062414.0,143.0,41038586.0
266.7615085707814,0.05279912001466642,256190668313308.97,93.0,1005.6122847212108,0.10339827669538841,3640643193595287.0,2634.0,334.020410363535,0.0835152747454209,401664072809642.0,2440.0,368.5534793471377,0.08111531474475425,489010301635860.0,5.0,197.97922097314753,0.10469825502908285,141109482505512.0,2243.0,438.08113124021617,0.1343977600373327,690917309176568.0,167.0,504.55515309854025,0.14801419976333727,916503798428727.0,3203.0,540.523392100388,0.19658005699905,1051830994824410.0,57884.0,349.5816549264406,0.07104881585306912,439961065462215.0,2094.0,517.3710025414665,0.06388226862885618,963654036372929.0,165.0,10349522.0
950.579363159422,0.2962617289711838,3253072485431141.0,140.0,,,,,443.7498718694879,0.04384926917884702,708913845493841.0,147.0,840.8699475120134,0.06071565473908768,2545509015243180.0,13.0,40.53809847180228,0.0022999616673055447,5916211941889.0,2060.0,937.1130995157301,0.11491475142080965,3161556843215858.0,159.0,,,,,717.7952546162038,0.10764820586323562,1854889927296883.0,153.0,498.8998539609547,0.05586573557107381,896073699792758.0,1188.0,897.18487874846,0.04944917584706922,2897883137647339.5,142.0,44476899.0
427.5704699129189,0.09593173447109214,658161362433221.0,94.0,565.034587273428,0.10868152197463375,1149389017344353.0,58031.0,345.28254681161405,0.07556540724321262,429206440201447.94,99.0,519.5725806265098,0.09978167030549491,971872794489948.0,56592.0,131.271486355369,0.09188180196996716,62037999149420.0,58477.0,400.26581605803943,0.1511141480975317,576785030303623.0,100.0,433.1764232809059,0.1157814036432726,675533046476463.0,3218.0,478.79739591420895,0.13183113614773087,825316516666027.0,101.0,494.75020793715936,0.12791453475775405,881229339290873.0,57030.0,721.5866874309296,0.0642489291845136,1874536933921536.0,2110.0,7412828.0
391.3121784836878,0.048099198346694225,551269170886387.0,86.0,1209.2897228977436,0.09829836169397177,5264749369320416.0,1532.0,425.25253572202763,0.05141580973650439,651044689843988.0,59909.0,465.6064762867394,0.061198980016999714,780467821680235.0,96.0,205.06902901597707,0.08168197196713388,151396950420453.0,1561.0,343.6626257925941,0.07898201696638389,425188573918126.0,59905.0,280.06473685391535,0.0358827352877452,282379937013846.0,90.0,342.38068947356135,0.08496525057915702,422022398549416.0,59905.0,511.17413763154167,0.059765670572157134,940707752481238.0,1612.0,652.9235663513316,0.05099915001416643,1534764218117318.8,747.0,4282611.0
229.64720631730717,0.05334911084815253,189862550323099.97,433.0,,,,,204.04752900594454,0.0619989666838886,149892415025281.0,542.0,263.08799072139146,0.08036532724454593,249183353006667.0,2910.0,181.89927330138752,0.12121464642255962,119118414773824.98,1550.0,206.7798930858533,0.12336461058982351,153933658058209.0,117.0,202.4688725193604,0.04691588473525441,147582038899654.0,140.0,,,,,248.83698730808177,0.06809886501891635,222918876952695.0,58945.0,528.5321294835995,0.06213229779503675,1005679884652060.0,885.0,20364404.0
212.94587325010806,0.05691571807136548,163250843322042.0,641.0,,,,,199.95498126684527,0.060165663905601574,143939978199653.97,59985.0,232.63291182778124,0.08701521641305979,194831552218418.0,59985.0,171.51403615717098,0.11701471642139298,105904962633293.0,58836.0,196.04942751008707,0.10893151780803653,138371973181116.98,133.0,207.4992868680898,0.08086531891135147,155006601340299.0,265.0,,,,,225.7025230390323,0.07041549307511541,183395977108676.0,800.0,480.1976306208994,0.06338227696205063,830150823036456.8,978.0,23711741.0
489.58064110685336,0.04671588806853219,862909897871938.0,736.0,1853.1974120572977,0.1000483325277912,1.2364038457313224e+16,58510.0,445.97189915332046,0.04966583890268496,716031232514980.9,847.0,655.207587931956,0.06879885335244412,1545520655888294.0,2769.0,,,,,838.4662966419639,0.6079732004466593,2530976993966862.5,25485.0,554.6973013410691,0.07884868585523575,1107717669013456.0,263.0,504.9944399795505,0.10553157447375877,918100386458083.9,59790.0,595.2816408049795,0.06391560140664322,1275739358348273.0,697.0,1045.1686901915964,0.053849102514958086,3932690413847834.5,1066.0,40819831.0
